,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
D2,1.646106187736303,-1.725175228212258,4.060538846811892e-16,0.8578777214164907,1.7992709110078122,1.7838520029788372,0.6672910130444136,0.28535381442711566,0.1879649799345836,-0.789140780316193,-4.628960401805806e-15,-9.377060247877713e-16,-0.17240396585079226,-1.1733713589714903,0.13612450409617843,0.1184718459744215,-0.694672761571352,-0.6946727600933905,-0.6066540775079383,0.6066540770439639,0.4203074989532309,-3.326655982977669e-14,1.1690474162311826,0.00642418876150869,-5.5084635909379845e-15
D3,0.9282394760859425,-0.9728265174644518,7.221437235858088e-16,2.284535384608055,0.5815180786624419,1.0829896066780975,0.4051172577938217,1.169731463534026,0.770512044892205,0.773060858712458,6.851034902831081e-15,-1.7360047841717806e-15,0.30472475738108395,-0.9516878047527616,0.8573779659426436,0.7461929870558355,-0.44696841694333034,-0.4469684159923738,0.431269111785748,-0.43126911145590985,0.4702977580833582,-1.7547509429075683e-14,0.06519209012285804,0.4507295607964765,2.2655322050934686e-14
D4,-1.1142982297000513e-15,-6.489037855693186e-16,1.2626295735591206e-15,2.9355985140806933,-8.95578358799999e-15,1.0713647110148471e-15,-2.0088088331528382e-15,2.1608269774632712e-15,7.068098515756749e-15,1.553377839703568,1.075854874164333e-14,-1.0844102711653556e-15,1.2811599240359308,-3.352719084450636e-15,-6.168508633986433e-16,-3.476765076239759e-16,-1.8724145734944466e-16,-8.148968007118607e-16,-1.6503567656233301e-15,-6.342910151873786e-16,1.6773145684844728,3.624871063067988e-15,-0.2651783638842962,-3.362588881620307e-14,1.3163815555780005e-14
D5,-0.9282394760859443,0.9728265174644511,2.1973713361483573e-16,2.284535384608056,0.5815180786624421,-1.0829896066780973,-0.4051172577938227,-1.169731463534023,-0.7705120448921969,0.7730608587124658,2.588975428683963e-15,-1.11429037589433e-15,0.30472475738108484,-0.9516878047527614,-0.8573779659426447,-0.7461929870558369,0.4469684169433306,0.4469684159923726,-0.4312691117857499,0.4312691114559097,0.47029775808335844,-2.1848928136527674e-14,0.06519209012285714,0.4507295607964809,2.535305678393252e-14
D6,-1.6461061877363037,1.725175228212257,-6.127319389625521e-16,0.8578777214164908,1.7992709110078111,-1.7838520029788354,-0.6672910130444152,-0.28535381442711644,-0.18796497993458916,-0.789140780316191,-5.4258130411267915e-15,-1.2646453255495404e-15,-0.17240396585079168,-1.1733713589714898,-0.13612450409617877,-0.11847184597442102,0.6946727615713517,0.6946727600933894,0.6066540775079355,-0.6066540770439659,0.42030749895323166,-2.9796582569501886e-14,1.1690474162311886,0.00642418876150567,-3.5169421388296364e-15
D7,-1.6200768523519926,1.6978956001139052,-9.537895615905469e-16,-0.1985607945823269,2.0646103621052156,-1.5348945209144347,-0.574162720935916,0.9477593492890364,0.6242971289154786,-1.3058642456299174,-5.192227164918817e-15,-5.57609476209678e-17,0.766935554828296,0.2281342979793594,0.67864218931512,0.5906357085237243,0.4958859079570569,0.49588590690202855,-0.34816880598213823,0.3481688057158532,0.33303608309191196,3.0651169067671156e-14,0.05836456796936944,-0.927392137651667,-8.46325995817959e-14
E1,0.8688425366901317,-2.390239386934319,-1.2599067312774244,-0.557994991186213,1.6418162130713885,0.5070899102546879,1.1936340248611803,-0.49978211850101223,-1.1962082324132528,-0.667709211708828,-0.23392737700327082,1.200690798809997,0.31313616080058726,0.6076593966724066,0.2760679165872359,-0.95989195890193,-0.22567375014256136,0.5219828846360556,0.48362982169668645,-0.1660251375588044,0.27390903062024147,-0.5623588233123683,-0.42875324189973935,-0.005491554005931735,-0.6637649346703431
E2,0.6900858857010972,-2.6106431644817216,-1.3241818347205117,0.3213282662210107,1.230125870649463,0.8197891936099949,0.7913663379957407,0.9222384052089859,-0.7896568741389949,-0.42055697963426836,-1.0681273383328307,0.8093102671280911,-0.8935851462760677,-0.3745785113654573,0.48875837637963837,-0.4839590760419838,0.5771896198753425,-0.09939909722537743,-0.2315219416795697,0.8849212090506481,0.28817241129389826,0.021801471649481267,0.06313433770384458,0.31341867587370953,-0.007479225233921685
E3,-0.04421028243147985,-1.8850020521041828,-0.7606742510963092,1.666239380084304,-5.503961908330026e-15,0.8211722752130842,-0.3740658633645099,1.8593754911017166,-0.3825802273636093,0.3732619112421185,-1.1964989590010953,3.381826616010505e-15,-0.5744733754167661,3.0258196815179502e-15,0.0482773497929929,0.6962825067818519,0.33314991851102604,-3.543983412173728e-10,0.8169315072134953,3.123982795082885e-10,-0.2250700586873007,0.9740721766794601,-0.31626686791490854,2.9660382626088915e-14,-0.29139348821617
E4,-0.972826517464453,-0.928239476085943,2.553995253164916e-16,2.2845353846080516,-0.5815180786624572,0.4051172577938218,-1.0829896066781013,0.7705120448921982,-1.1697314635340184,0.7730608587124643,3.479002414214136e-15,9.024461269174641e-17,0.3047247573810903,0.9516878047527607,-0.7461929870558367,0.8573779659426422,-0.44696841599237497,0.4469684169433279,0.43126911145591085,0.43126911178575045,0.4702977580833551,1.4983749934567872e-14,0.06519209012297286,-0.4507295607964669,-2.0141202770968118e-14
E5,-1.8850020521041857,0.04421028243147962,0.7606742510963087,1.6662393800843038,-4.420486580557864e-15,-0.37406586336450887,-0.8211722752130867,-0.3825802273636129,-1.8593754911017149,0.3732619112421105,1.1964989590010955,-1.4785677343415732e-15,-0.5744733754167688,1.4078074797261479e-15,-0.6962825067818502,0.04827734979299414,-3.5439825357310245e-10,-0.3331499185110277,-3.1239734380515626e-10,0.8169315072134982,-0.22507005868731192,-0.974072176679441,-0.31626686791496095,-9.017561457124331e-14,0.2913934882161631
E6,-2.57542029209637,0.8117182891602622,1.3241818347205112,0.32132826622100985,1.230125870649462,-1.1379053701747046,0.05904550279306096,0.3614104597116745,-1.1590790027122337,-0.4205569796342805,1.068127338332821,-0.809310267128091,-0.8935851462760713,-0.3745785113654558,0.41187541615765066,-0.5508718356656419,0.0993990959973717,-0.5771896200868176,0.8849212092277196,-0.23152194100277296,0.2881724112938956,-0.021801471649504287,0.06313433770382247,0.3134186758736238,0.007479225234003041
E7,-2.3468784572950674,0.9799455021064296,1.2599067312774233,-0.5579949911862133,1.6418162130713891,-1.1659877463381565,0.5677807127559744,1.2963507270607069,-0.013080279651680767,-0.6677092117088371,0.2339273770032619,-1.2006907988099962,0.3131361608005864,0.607659396672404,0.9126071746688954,-0.4058992634586295,-0.5219828841559194,0.22567375125311742,-0.16602513792868706,0.48362982156970724,0.27390903062023514,0.5623588233123904,-0.42875324189970193,-0.0054915540060078115,0.6637649346703501
F1,0.26089107971989506,-2.9096225201084045,-2.2032387060340453,-1.3149098638230716,0.71243644357403,-1.1944395107311785,1.2377389386060227,-0.6606558149375289,-0.6642738296723076,0.6358843787246885,0.6060470902877501,0.9111732410418675,0.03201961466244197,0.6593475197598764,0.4735779238369898,0.27997798054492873,-0.14306021998055585,0.8919880691935734,0.03151128334563042,-0.4729813725488181,0.32312201346449454,-0.018148230405891166,0.03796640533132401,0.6558358186637773,0.0008133800457602469
F2,-0.07674595838763978,-3.272231731964605,-2.3083697752007684,-0.8247057472235443,2.0375412659197126e-15,-0.9885919403325049,0.45032998414335684,0.4231708729447318,-0.08707052962654963,0.3380928992995049,-0.41146209807144446,4.6667294115155904e-15,-1.126463638262966,2.111711219589222e-15,-0.012375093857394779,-0.1784804138925057,1.073847751876151,-1.1423407248635382e-09,-0.8762903742528513,-3.350989072944819e-10,0.9047682783755279,-0.3160966974329132,-0.11246468603272561,-1.1944587137381238e-13,1.0596690108171358
F3,-0.811718289160263,-2.575420292096371,-1.3241818347205117,0.3213282662210023,-1.2301258706494642,-0.059045502793062525,-1.1379053701747046,1.1590790027122304,0.36141045971167585,-0.4205569796342738,-1.0681273383328322,-0.8093102671280851,-0.8935851462760669,0.37457851136546305,-0.5508718356656436,-0.4118754161576481,0.5771896200868204,0.09939909599736785,-0.23152194100277407,-0.884921209227719,0.28817241129389093,0.0218014716494856,0.06313433770387548,-0.31341867587369293,-0.007479225234196035
F4,-1.7251752282122594,-1.6461061877363041,-8.599185641453822e-16,0.8578777214164793,-1.7992709110078173,0.6672910130444154,-1.7838520029788365,0.18796497993458616,-0.2853538144271187,-0.7891407803161925,-4.512646074018307e-15,4.620524169817416e-16,-0.172403965850785,1.1733713589714911,-0.11847184597442269,0.13612450409617516,-0.6946727600933932,0.694672761571351,-0.6066540770439629,-0.6066540775079394,0.4203074989532331,-3.314371302066486e-14,1.1690474162311795,-0.0064241887612638705,-2.146888373904035e-15
F5,-2.6106431644817243,-0.6900858857010976,1.32418183472051,0.3213282662210021,-1.2301258706494624,0.7913663379957431,-0.819789193609995,-0.7896568741389951,-0.9222384052089898,-0.4205569796342807,1.0681273383328256,0.8093102671280873,-0.893585146276068,0.3745785113654589,0.48395907604198646,0.48875837637963976,-0.09939909722538162,-0.5771896198753403,-0.8849212090506494,-0.23152194167956974,0.288172411293894,-0.021801471649467993,0.06313433770389965,-0.31341867587361666,0.00747922523411903
F6,-3.272231731964609,0.07674595838764076,2.308369775200767,-0.8247057472235444,1.890374867050015e-15,0.45032998414335723,0.9885919403325037,-0.08707052962655099,-0.4231708729447314,0.3380928992995018,0.41146209807144507,-4.620524169817416e-17,-1.1264636382629667,4.223422439178444e-15,0.17848041389250863,-0.012375093857394198,-1.1423408731950603e-09,-1.07384775187615,3.3509672825862353e-10,-0.8762903742528468,0.9047682783755459,0.3160966974329159,-0.11246468603272276,8.983575672738184e-14,-1.0596690108171238
F7,-2.8941922542772107,0.3970120404738406,2.2032387060340435,-1.3149098638230718,0.7124364435740319,0.08885729578708511,1.717785727593143,0.8711400148335005,0.3447330868283125,0.635884378724692,-0.606047090287745,-0.9111732410418656,0.03201961466244055,0.6593475197598783,-0.3426565584156158,-0.4304070195879019,-0.8919880688892047,0.14306022187831735,-0.4729813725729183,0.03151128298388999,0.3231220134644943,0.01814823040584119,0.03796640533134039,0.6558358186638488,-0.0008133800456530155
G1,-0.05627934454963749,-2.399592903111805,-1.9890414857375844,-1.3894511067419792,4.616600943656855e-15,-1.6932590885597714,0.7713246562026888,-0.748514615803715,0.1540124053853685,1.0620178839522176,1.1221803674215638,-4.066061269439326e-15,0.4191707446179236,-1.0949613731203372e-15,0.07485533325034759,1.0796048106415834,-0.6391326469686729,6.798988832831822e-10,0.2332222873217757,8.91859763198362e-11,-0.3573369193024495,0.6906366132884131,0.5182650485897096,1.0083865442239693e-13,-0.20952922314959027
G2,-0.39701204047383953,-2.8941922542772076,-2.2032387060340457,-1.3149098638230772,-0.712436443574023,-1.7177857275931445,0.08885729578708641,-0.3447330868283099,0.8711400148335003,0.635884378724683,0.6060470902877484,-0.9111732410418705,0.032019614662435365,-0.6593475197598769,-0.43040701958789707,0.34265655841561665,-0.14306022187832032,-0.8919880688892035,0.03151128298389064,0.4729813725729198,0.32312201346449226,-0.018148230405832567,0.03796640533147717,-0.6558358186637733,0.0008133800458237214
G3,-0.9799455021064295,-2.3468784572950647,-1.2599067312774248,-0.5579949911862244,-1.641816213071385,-0.5677807127559734,-1.1659877463381543,0.013080279651677367,1.2963507270607044,-0.6677092117088378,-0.23392737700327254,-1.2006907988099955,0.31313616080058165,-0.6076593966724066,-0.4058992634586279,-0.912607174668897,-0.2256737512531127,-0.5219828841559212,0.4836298215697083,0.16602513792869075,0.27390903062024213,-0.5623588233123673,-0.4287532418997331,0.005491554005918146,-0.6637649346703451
G4,-1.6978956001139067,-1.6200768523519922,-1.345017745691331e-15,-0.19856079458234,-2.0646103621052188,0.5741627209359177,-1.5348945209144327,-0.6242971289154847,0.9477593492890316,-1.3058642456299172,-5.468075448441725e-15,-6.468733837744383e-16,0.7669355548282945,-0.2281342979793649,0.5906357085237237,-0.678642189315123,-0.49588590690202594,0.4958859079570574,0.34816880571585457,0.3481688059821355,0.3330360830919185,-3.316151690604339e-14,0.05836456796918644,0.9273921376516779,8.786705640826976e-14
G5,-2.3902393869343195,-0.868842536690132,1.2599067312774233,-0.5579949911862244,-1.641816213071383,1.1936340248611825,-0.5070899102546881,-1.1962082324132501,0.4997821185010085,-0.6677092117088366,0.2339273770032679,1.2006907988099946,0.31313616080058426,-0.6076593966724104,0.9598919589019287,0.2760679165872361,0.5219828846360561,0.225673750142565,0.16602513755880288,0.4836298216966856,0.27390903062023536,0.5623588233123911,-0.4287532418997005,0.00549155400584303,0.6637649346703507
G6,-2.9096225201084067,-0.2608910797198948,2.2032387060340435,-1.3149098638230767,-0.7124364435740216,1.237738938606023,1.1944395107311763,-0.6642738296723069,0.6606558149375318,0.6358843787246925,-0.6060470902877405,0.9111732410418688,0.0320196146624386,-0.6593475197598766,-0.2799779805449297,0.4735779238369934,0.8919880691935735,0.14306021998055543,0.4729813725488165,0.03151128334563191,0.3231220134644909,0.018148230405874873,0.03796640533145921,-0.6558358186638412,-0.0008133800459275064
G7,-2.39959290311181,0.0562793445496371,1.9890414857375835,-1.38945110674198,5.49087171776272e-15,0.7713246562026876,1.6932590885597691,0.15401240538536767,0.7485146158037204,1.0620178839522303,-1.1221803674215518,2.033030634719663e-15,0.4191707446179239,-3.1284610660581064e-16,-1.0796048106415832,0.07485533325034734,6.798976852763901e-10,0.639132646968669,-8.918377461302932e-11,0.23322228732177414,-0.3573369193024566,-0.690636613288438,0.5182650485896801,1.291459806673585e-14,0.2095292231495811
B5-C5,0.26602958869998344,1.3872676025822723,-0.6641688321530022,0.60881739565319,-0.4053072520128348,-0.26106347252834833,0.5149547766535099,-1.0921924434576225,0.009401610601083268,0.0024789895549358633,-0.8538273870204472,-0.3041891417326225,-0.38946618978216685,0.15171550126668987,0.20690001946393566,-0.11892927035496104,-0.38814515848684417,-0.043110806614529054,-0.25922210492583636,0.39434783606928503,-0.583613296567793,0.4739020569765969,-0.225040806907772,-0.14953750746164793,-0.14099543028324166
C4-C5,0.3166294187705154,0.8757166310391132,-0.24257577972145009,1.2564632624202103,-0.19203935202276404,-0.41836750633130343,0.4969458860371263,-0.9512663881122321,0.5615261732462022,0.44054975059589846,-0.45103908323942765,1.5016703551906603e-15,0.08924331997832131,0.38283594499643364,0.28803761771810055,-0.6414004295251903,0.048205820597257004,-0.1900835956522508,-0.5551897736670166,-0.19183418137630917,-0.4961717626599116,0.4624943244014647,-0.22442820045863768,-0.21488841021075886,-0.13883866100888306
A1-B1,2.342035321207179,-0.1819423614420476,1.904965726558176,-1.2937563808774504,0.2901896658917613,-0.4597584323232234,-1.6475234455996721,-0.4729919342134431,-0.5800241063817008,0.9084669833825009,-0.9418036271777128,-0.4192229393730252,0.33724667344236553,0.3213443595400196,0.8581821732943953,0.1673315993588529,0.45815211976834547,-0.487984128921636,0.2531434000392833,-0.17243416508282644,-0.2628013796696632,-0.4821079555581051,0.35916015134552615,0.37447672673293214,0.14683736744308845
B1-C1,2.022217843703079,-0.5316356046463249,1.365650873476357,-0.7906654274230928,0.9596189420636227,0.4538825575958332,-0.9545029125578893,-0.9572435057638977,-0.14190807693424068,-0.005360519276758552,-0.16494008292277923,-0.9723937207271351,0.287462544420102,0.6166033916327723,-0.2894865799976497,0.4188142315119733,0.7258930970925663,-0.18347616543173756,0.34016492296366313,-0.27212402497827387,-0.04970869565880087,0.33409535859920664,-0.291740686120414,0.3720595197351158,0.3752980881044685
B2-B3,1.827214116223724,0.19063808209626262,1.1552947723262579,-0.21158933697243065,-0.4053072520128327,-0.4207112552648873,-0.054174326893120135,0.31606295950747465,0.48959564070974665,-0.012401883421627857,0.5602872042054013,0.30418914173262396,-0.6093915267630446,0.15171550126669073,-0.27339200791675033,-0.19619021196680392,0.04311080777689365,0.7045235406915671,0.3943478359791662,0.4948803143811059,-0.06524326582255527,0.13896119466313828,-0.1293654453491163,-0.14953750746157948,-0.5042893622807182
B3-B4,1.3478324994593784,0.7262263215075223,0.4215930524315522,0.3420339093869728,-0.9983636158671783,-0.49579081623636684,0.8868591699782155,0.21521554387054168,0.43934403868863536,-0.4231762528621585,0.4027883037810144,0.3041891417326234,-0.2294793596021047,0.6243956129576531,-0.14838527482474834,-0.2587486939750619,0.33793983333694577,-0.04856164308118876,0.6652202491960165,0.3750059012267311,-0.2870379127316011,-0.011407732575139438,0.48203515698293625,-0.15448310945556876,0.002156769274329754
B4-C4,0.839216204734078,0.8007528538958214,7.940997778716958e-16,0.9896797761539936,-0.7850957158771084,-0.36528668868893527,0.976511564731494,-0.34769589576532706,0.5278448685059169,0.0148945081788117,1.901484978871595e-15,-2.77231450189045e-16,0.24923015015838354,0.8555160566873966,0.35788873976008223,-0.41121522856969966,0.48491262144630093,-0.48491262247798245,0.07903823197678371,0.07903823203723458,-0.19959637882371906,-4.8248529375806714e-15,0.4826477634320629,-0.21983401220471868,-1.5197709804741723e-14
